颸,颸,飔
颺,颺,飏
颻,颻,飖
颼,颼,飕
颾,颾,𩙫
飀,飀,飗
飃,飃,飘,飃著,飘着
飄,飄,飘,飄著,飘着,飄著書,飘著书,飄著作,飘著作,飄著名,飘著名,飄著錄,飘著录,飄著稱,飘著称,飄著者,飘著者,飄著述,飘著述
飆,飆,飙
飈,飈,飚
飛,飛,飞,飛昇,飞升,飛彈,导弹
飜,飜,翻
飠,飠,饣
飢,飢,饥
飣,飣,饤
飤,飤,饲
飥,飥,饦
飩,飩,饨
飪,飪,饪
飫,飫,饫
飭,飭,饬,飭令,飭令
飯,飯,饭
飱,飱,飧
飲,飲,饮
飴,飴,饴
飼,飼,饲
飽,飽,饱,飽託,饱讬
飾,飾,饰
飿,飿,饳
餁,餁,饪
餃,餃,饺
餄,餄,饸
餅,餅,饼
餈,餈,糍
餉,餉,饷
養,養,养
餌,餌,饵
餎,餎,饹
餏,餏,饻
餑,餑,饽
餒,餒,馁
餓,餓,饿
餔,餔,𫗦
餕,餕,馂
餖,餖,饾
餗,餗,𫗧
餘,餘,余,餘慶,馀庆,餘瀋,馀渖
餚,餚,肴
餛,餛,馄
餜,餜,馃
餞,餞,饯
餡,餡,馅
餦,餦,𫗠
館,館,馆
餭,餭,𫗮
餱,餱,糇
餳,餳,饧
餵,餵,喂
餶,餶,馉
餷,餷,馇
餸,餸,𩠌
餹,餹,糖
餺,餺,馎
餻,餻,糕
餼,餼,饩
餽,餽,馈
餾,餾,馏
餿,餿,馊
饁,饁,馌
饃,饃,馍
饅,饅,馒
饈,饈,馐
饉,饉,馑
饊,饊,馓
饋,饋,馈
饌,饌,馔
饍,饍,膳
饑,饑,饥
饒,饒,饶
饗,饗,飨
饘,饘,𫗴
饜,饜,餍
饝,饝,馍
饞,饞,馋
饢,饢,馕
馬,馬,马,馬鞌,马鞍,馬爾地夫,马尔代夫,馬拉威,马拉维,馬斯垂克,马斯特里赫特,馬爾他,马耳他,馬利共和國,马里共和国
馭,馭,驭
馮,馮,冯
馱,馱,驮
馳,馳,驰
馴,馴,驯
馹,馹,驲
馼,馼,𫘜
駁,駁,驳
駃,駃,𫘝
駈,駈,驱
駉,駉,𬳶
駎,駎,𩧨
駐,駐,驻
駑,駑,驽
駒,駒,驹
駓,駓,𬳵
駔,駔,驵
駕,駕,驾,駕著,驾着,駕著書,驾著书,駕著作,驾著作,駕著名,驾著名,駕著錄,驾著录,駕著稱,驾著称,駕著者,驾著者,駕著述,驾著述
駘,駘,骀
駙,駙,驸
駚,駚,𩧫
駛,駛,驶,駛著,驶着
駝,駝,驼
駟,駟,驷
駡,駡,骂
駢,駢,骈
駧,駧,𩧲
駩,駩,𩧴
駪,駪,𬳽
駭,駭,骇
駰,駰,骃
駱,駱,骆
駶,駶,𩧺
駸,駸,骎
駻,駻,𫘣
駼,駼,𬳿
駿,駿,骏
騁,騁,骋
騂,騂,骍
騃,騃,𫘤
騄,騄,𫘧
騅,騅,骓
騊,騊,𫘦
騌,騌,骔
騍,騍,骒
騎,騎,骑,騎著,骑着,騎著書,骑著书,騎著作,骑著作,騎著名,骑著名,騎著錄,骑著录,騎著稱,骑著称,騎著者,骑著者,騎著述,骑著述
騏,騏,骐
騐,騐,验
騑,騑,𬴂
騔,騔,𩨀
騖,騖,骛
騙,騙,骗,騙著,骗着,騙著書,骗著书,騙著作,骗著作,騙著名,骗著名,騙著錄,骗著录,騙著稱,骗著称,騙著者,骗著者,騙著述,骗著述
騚,騚,𩨊
騝,騝,𩨃
騞,騞,𬴃
騟,騟,𩨈
騠,騠,𫘨
騣,騣,鬃
騤,騤,骙
騧,騧,䯄
騪,騪,𩨄
騫,騫,骞
騭,騭,骘
騮,騮,骝
騰,騰,腾
騱,騱,𫘬
騵,騵,𫘪
騶,騶,驺
騷,騷,骚
騸,騸,骟
騾,騾,骡
驀,驀,蓦
驁,驁,骜
驂,驂,骖
驃,驃,骠
驄,驄,骢
驅,驅,驱
驊,驊,骅
驋,驋,𩧯
驌,驌,骕
驍,驍,骁
驎,驎,𬴊
驏,驏,骣
驕,驕,骄
驗,驗,验
驘,驘,骡
驚,驚,惊
驛,驛,驿
驟,驟,骤
驢,驢,驴
驤,驤,骧
驥,驥,骥
驦,驦,骦
驪,驪,骊
驫,驫,骉
骯,骯,肮
骽,骽,腿
骾,骾,鲠
髈,髈,膀
髏,髏,髅
髒,髒,脏
體,體,体
髕,髕,髌
髖,髖,髋
髥,髥,髯
髮,髮,发
鬀,鬀,剃
鬆,鬆,松
鬉,鬉,鬃
鬍,鬍,胡
鬚,鬚,须
鬢,鬢,鬓
鬥,鬥,斗,鬥著,斗着,鬥著書,斗著书,鬥著作,斗著作,鬥著名,斗著名,鬥著錄,斗著录,鬥著稱,斗著称,鬥著者,斗著者,鬥著述,斗著述
鬦,鬦,斗
鬧,鬧,闹,鬧著,闹着
鬨,鬨,哄
鬩,鬩,阋
鬪,鬪,斗
鬮,鬮,阄
鬰,鬰,郁
鬱,鬱,郁,鬱姓,鬱姓,鬱氏,鬱氏
鬹,鬹,鬶
魎,魎,魉
魘,魘,魇
魚,魚,鱼,魚乾乾,鱼干干,魚雷,鱼雷
魛,魛,鱽
魟,魟,𫚉
魢,魢,鱾
魥,魥,𩽹
魨,魨,鲀
魯,魯,鲁
魴,魴,鲂
魷,魷,鱿
魺,魺,鲄
鮀,鮀,𬶍
鮁,鮁,鲅
鮃,鮃,鲆
鮄,鮄,𫚒
鮆,鮆,𫚖
鮈,鮈,𬶋
鮊,鮊,鲌
鮋,鮋,鲉
鮍,鮍,鲏
鮎,鮎,鲇
鮐,鮐,鲐
鮑,鮑,鲍
鮒,鮒,鲋
鮓,鮓,鲊
鮚,鮚,鲒
鮜,鮜,鲘
鮝,鮝,鲞
鮞,鮞,鲕
鮟,鮟,𩽾
鮠,鮠,𬶏
鮡,鮡,𬶐
鮣,鮣,䲟
鮦,鮦,鲖
鮪,鮪,鲔
鮫,鮫,鲛
鮭,鮭,鲑
鮮,鮮,鲜
鮰,鮰,𫚔
鮳,鮳,鲓
鮶,鮶,鲪
鮸,鮸,𩾃
鮺,鮺,鲝
鯀,鯀,鲧
鯁,鯁,鲠
鯄,鯄,𩾁
鯆,鯆,𫚙
鯇,鯇,鲩
鯉,鯉,鲤
鯊,鯊,鲨
鯒,鯒,鲬
鯔,鯔,鲻
鯕,鯕,鲯
鯖,鯖,鲭
鯗,鯗,鲞
鯛,鯛,鲷
鯝,鯝,鲴
鯡,鯡,鲱
鯢,鯢,鲵
鯤,鯤,鲲
鯧,鯧,鲳
鯨,鯨,鲸
鯪,鯪,鲮
鯫,鯫,鲰
鯰,鯰,鲶
鯱,鯱,𩾇
鯴,鯴,鲺
鯶,鯶,𩽼
鯷,鯷,鳀
鯻,鯻,𬶟
鯽,鯽,鲫
鯿,鯿,鳊
鰁,鰁,鳈
鰂,鰂,鲗
鰃,鰃,鳂
鰆,鰆,䲠
鰈,鰈,鲽
鰉,鰉,鳇
鰊,鰊,𬶠
鰌,鰌,䲡
鰍,鰍,鳅
鰏,鰏,鲾
鰐,鰐,鳄
鰒,鰒,鳆
鰓,鰓,鳃
鰛,鰛,鳁
鰜,鰜,鳒
鰟,鰟,鳑
鰠,鰠,鳋
鰣,鰣,鲥
鰤,鰤,𫚕
鰥,鰥,鳏
鰧,鰧,䲢
鰨,鰨,鳎
鰩,鰩,鳐
鰭,鰭,鳍
鰮,鰮,鳁
鰱,鰱,鲢
鰲,鰲,鳌
鰳,鰳,鳓
鰵,鰵,鳘
鰶,鰶,𬶭
鰷,鰷,鲦
鰹,鰹,鲣
鰺,鰺,鲹
鰻,鰻,鳗
鰼,鰼,鳛
鰾,鰾,鳔
鱀,鱀,𬶨
鱂,鱂,鳉
鱅,鱅,鳙
鱇,鱇,𩾌
鱈,鱈,鳕
鱉,鱉,鳖
鱒,鱒,鳟
鱔,鱔,鳝
鱖,鱖,鳜
鱗,鱗,鳞
鱘,鱘,鲟
鱚,鱚,𬶮
鱝,鱝,鲼
鱟,鱟,鲎
鱠,鱠,鲙
鱣,鱣,鳣
鱤,鱤,鳡
鱧,鱧,鳢
鱨,鱨,鲿
鱭,鱭,鲚
鱮,鱮,𫚈
鱯,鱯,鳠
鱷,鱷,鳄
鱸,鱸,鲈
鱺,鱺,鲡
鳥,鳥,鸟
鳧,鳧,凫
鳩,鳩,鸠
鳬,鳬,凫
鳲,鳲,鸤
鳳,鳳,凤
鳴,鳴,鸣
鳶,鳶,鸢
鳷,鳷,𫛛
鳼,鳼,𪉃
鳾,鳾,䴓
鴃,鴃,𫛞
鴆,鴆,鸩
鴇,鴇,鸨
鴈,鴈,雁
鴉,鴉,鸦
鴒,鴒,鸰
鴕,鴕,鸵
鴗,鴗,𫁡
鴛,鴛,鸳
鴜,鴜,𪉈
鴝,鴝,鸲
鴞,鴞,鸮
鴟,鴟,鸱
鴣,鴣,鸪
鴦,鴦,鸯
鴨,鴨,鸭
鴯,鴯,鸸
鴰,鴰,鸹
鴲,鴲,𪉆
鴴,鴴,鸻
鴷,鴷,䴕
鴻,鴻,鸿
鴿,鴿,鸽
鵁,鵁,䴔
鵂,鵂,鸺
鵃,鵃,鸼
鵏,鵏,𬷕
鵐,鵐,鹀
鵑,鵑,鹃
鵒,鵒,鹆
鵓,鵓,鹁
鵚,鵚,𪉍
鵜,鵜,鹈
鵝,鵝,鹅
鵞,鵞,鹅
鵟,鵟,𫛭
鵠,鵠,鹄
鵡,鵡,鹉
鵪,鵪,鹌
鵬,鵬,鹏
鵮,鵮,鹐
鵯,鵯,鹎
鵰,鵰,雕
鵲,鵲,鹊
鵶,鵶,鸦
鵷,鵷,鹓
鵾,鵾,鹍
鶄,鶄,䴖
鶇,鶇,鸫
鶉,鶉,鹑
鶊,鶊,鹒
鶒,鶒,𫛶
鶓,鶓,鹋
鶖,鶖,鹙
鶗,鶗,𫛸
鶘,鶘,鹕
鶚,鶚,鹗
鶠,鶠,𬸘
鶡,鶡,鹖
鶥,鶥,鹛
鶩,鶩,鹜
鶪,鶪,䴗
鶬,鶬,鸧
鶯,鶯,莺
鶱,鶱,𬸣
鶲,鶲,鹟
鶴,鶴,鹤
鶹,鶹,鹠
鶺,鶺,鹡
鶻,鶻,鹘
鶼,鶼,鹣
鶿,鶿,鹚
鷀,鷀,鹚
鷁,鷁,鹢
鷂,鷂,鹞
鷄,鷄,鸡
鷈,鷈,䴘
鷊,鷊,鹝
鷓,鷓,鹧
鷔,鷔,𪉑
鷖,鷖,鹥
鷗,鷗,鸥
鷙,鷙,鸷
鷚,鷚,鹨
鷟,鷟,𬸦
鷥,鷥,鸶
鷦,鷦,鹪
鷨,鷨,𪉊
鷫,鷫,鹔
鷭,鷭,𬸪
鷯,鷯,鹩
鷰,鷰,燕
鷲,鷲,鹫
鷳,鷳,鹇
鷴,鷴,鹇
鷸,鷸,鹬
鷹,鷹,鹰
鷺,鷺,鹭
鷽,鷽,鸴
鷿,鷿,䴙
鸂,鸂,㶉
鸇,鸇,鹯
鸋,鸋,𫛢
鸌,鸌,鹱
鸎,鸎,莺
鸏,鸏,鹲
鸑,鸑,𬸚
鸕,鸕,鸬
鸘,鸘,鹴
鸚,鸚,鹦
鸛,鸛,鹳
鸝,鸝,鹂
鸞,鸞,鸾
鹵,鹵,卤
鹹,鹹,咸
鹺,鹺,鹾
鹻,鹻,碱
鹼,鹼,碱,鹼菜,硷菜
鹽,鹽,盐,鹽份,盐分
麗,麗,丽,麗著,丽着,麗著書,丽著书,麗著作,丽著作,麗著名,丽著名,麗著錄,丽著录,麗著稱,丽著称,麗著者,丽著者,麗著述,丽著述
麥,麥,麦
麨,麨,𪎊
麩,麩,麸
麪,麪,面
麫,麫,面
麯,麯,曲
麲,麲,𪎉
麳,麳,𪎌
麴,麴,麹,麴黴,曲霉
麵,麵,面
麼,麼,么,麼氏,麽氏,麼著,么着
麽,麽,么,麽氏,麽氏
黃,黃,黄,黃麴毒素,黄曲毒素,黃潤乾,黄润乾
黌,黌,黉
點,點,点,點陣圖,位图,點著,点着,點著作,点著作,點著名,点著名,點著錄,点著录,點著稱,点著称,點著者,点著者,點著述,点著述
黨,黨,党
黲,黲,黪
黴,黴,霉
黶,黶,黡
黷,黷,黩
黽,黽,黾
黿,黿,鼋
鼃,鼃,蛙
鼇,鼇,鳌
鼈,鼈,鳖
鼉,鼉,鼍
鼕,鼕,咚
鼴,鼴,鼹
齊,齊,齐
齋,齋,斋
齎,齎,赍
齏,齏,齑
齒,齒,齿
齔,齔,龀
齕,齕,龁
齗,齗,龂
齘,齘,𬹼
齙,齙,龅
齜,齜,龇
齟,齟,龃
齠,齠,龆
齡,齡,龄
齣,齣,出
齦,齦,龈
齧,齧,啮
齩,齩,咬
齪,齪,龊
齬,齬,龉
齮,齮,𬺈
齯,齯,𫠜
齲,齲,龋
齶,齶,腭
齷,齷,龌
齼,齼,𬺓
龍,龍,龙,龍鍾,龙钟
龎,龎,厐
龐,龐,庞
龑,龑,䶮
龔,龔,龚
龕,龕,龛
龜,龜,龟
龭,龭,𩨎
龯,龯,𨱆
鿁,鿁,䜤
鿐,鿐,䲤
鿓,鿓,鿒
𠌥,𠌥,𠆿
𠏢,𠏢,𠉗
𠕂,𠕂,再
𠕅,𠕅,再
𠞆,𠞆,𠛆
𠞰,𠞰,剿
𠠎,𠠎,𠚳
𡄔,𡄔,𠴢
𡄣,𡄣,𠵸
𡅏,𡅏,𠲥
𡑍,𡑍,𫭼
𡑭,𡑭,𡋗
𡓾,𡓾,𡋀
𡚁,𡚁,弊
𡞵,𡞵,㛟
𡠹,𡠹,㛿
𡢃,𡢃,㛠
𡨥,𡨥,寇
𡮉,𡮉,𡭜
𡮣,𡮣,𡭬
𡻕,𡻕,岁
𡾱,𡾱,㟜
𢣚,𢣚,𢘝
𢣭,𢣭,𢘞
𢶫,𢶫,𢫞
𢷮,𢷮,𢫊
𢹿,𢹿,𢬦
𣙎,𣙎,㭣
𣙜,𣙜,榷
𣝕,𣝕,𣘷
𣞻,𣞻,𣘓
𣠲,𣠲,𣑶
𣯴,𣯴,𣭤
𣾷,𣾷,㳢
𣿉,𣿉,𣶫
𤁣,𤁣,𣺽
𤋮,𤋮,熙
𤒎,𤒎,𤊀
𤨏,𤨏,琐
𤪺,𤪺,㻘
𤫩,𤫩,㻏
𤱈,𤱈,亩
𤳸,𤳸,𤳄
𤸫,𤸫,𤶧
𤺥,𤺥,瘩
𥌃,𥌃,𥅘
𥕥,𥕥,𥐰
𥖅,𥖅,𥐯
𥗽,𥗽,𬒗
𥢢,𥢢,䅪
𥨐,𥨐,𥧂
𥵃,𥵃,𥱔
𥵊,𥵊,𥭉
𥸠,𥸠,𥮋
𥼽,𥼽,𥹥
𥽖,𥽖,𥺇
𥿊,𥿊,𦈈
𦂅,𦂅,𦈒
𦃄,𦃄,𦈗
𦊱,𦊱,挂
𦍑,𦍑,羌
𦕈,𦕈,眇
𦢈,𦢈,𣍨
𦣎,𦣎,𦟗
𦪽,𦪽,𦨩
𦵏,𦵏,葬
𧔥,𧔥,𧒭
𧜗,𧜗,䘞
𧜵,𧜵,䙊
𧝞,𧝞,䘛
𧩙,𧩙,䜥
𧳟,𧳟,𧳕
𧵳,𧵳,䞌
𧶔,𧶔,𧹓
𧶧,𧶧,䞎
𨄣,𨄣,𨀱
𨅍,𨅍,𨁴
𨇁,𨇁,𧿈
𨇞,𨇞,𨅫
𨈊,𨈊,𨂺
𨈌,𨈌,𨄄
𨊰,𨊰,䢀
𨊸,𨊸,䢁
𨊻,𨊻,𨐆
𨋢,𨋢,䢂
𨎮,𨎮,𨐉
𨏠,𨏠,𨐇
𨏥,𨏥,𨐊
𨤻,𨤻,𨤰
𨥛,𨥛,𨱀
𨦫,𨦫,䦀
𨧀,𨧀,𬭊
𨧜,𨧜,䦁
𨧱,𨧱,𨱊
𨨏,𨨏,𬭛
𨫒,𨫒,𨱐
𨭆,𨭆,𬭶
𨭎,𨭎,𬭳
𨮂,𨮂,𨱕
𨯅,𨯅,䥿
𨳑,𨳑,𨸁
𨳕,𨳕,𨸀
𨴗,𨴗,𨸅
𨵩,𨵩,𨸆
𨵸,𨵸,𨸇
𨶀,𨶀,𨸉
𨶏,𨶏,𨸊
𨶮,𨶮,𨸌
𨶲,𨶲,𨸋
𨷲,𨷲,𨸎
𨽏,𨽏,𨸘
𨽻,𨽻,隶
𩎢,𩎢,𩏾
𩏪,𩏪,𩏽
𩓐,𩓐,脖
𩓣,𩓣,𩖕
𩗀,𩗀,𩙦
𩗗,𩗗,飓
𩗡,𩗡,𩙧
𩘀,𩘀,𩙩
𩘝,𩘝,𩙭
𩘹,𩘹,𩙨
𩘺,𩘺,𩙬
𩙈,𩙈,𩙰
𩚛,𩚛,𩟿
𩚥,𩚥,𩠀
𩚵,𩚵,𩠁
𩛆,𩛆,𩠂
𩛩,𩛩,𩠃
𩜇,𩜇,𩠉
𩜦,𩜦,𩠆
𩜵,𩜵,𩠊
𩝔,𩝔,𩠋
𩞄,𩞄,𩠎
𩞦,𩞦,𩠏
𩞯,𩞯,䭪
𩟐,𩟐,𩠅
𩠴,𩠴,𩠠
𩡺,𩡺,𩧦
𩢡,𩢡,𩧬
𩢴,𩢴,𩧵
𩢸,𩢸,𩧳
𩢾,𩢾,𩧮
𩣏,𩣏,𩧶
𩣑,𩣑,䯃
𩣵,𩣵,𩧻
𩣺,𩣺,𩧼
𩤊,𩤊,𩧩
𩤙,𩤙,𩨆
𩤲,𩤲,𩨉
𩤸,𩤸,𩨅
𩥄,𩥄,𩨋
𩥇,𩥇,𩨍
𩥉,𩥉,𩧱
𩥑,𩥑,𩨌
𩧆,𩧆,𩨐
𩭙,𩭙,𩬣
𩯳,𩯳,𩯒
𩰀,𩰀,𩬤
𩳤,𩳤,𩲒
𩵩,𩵩,𩽺
𩵹,𩵹,𩽻
𩶘,𩶘,䲞
𩶰,𩶰,𩽿
𩶱,𩶱,𩽽
𩷰,𩷰,𩾄
𩸃,𩸃,𩾅
𩸦,𩸦,𩾆
𩽇,𩽇,𩾎
𩿪,𩿪,𪉄
𪀦,𪀦,𪉅
𪀾,𪀾,𪉋
𪁈,𪁈,𪉉
𪁖,𪁖,𪉌
𪂆,𪂆,𪉎
𪃍,𪃍,𪉐
𪃏,𪃏,𪉏
𪄆,𪄆,𪉔
𪄕,𪄕,𪉒
𪇳,𪇳,𪉕
𪈼,𪈼,𪉓
𪋿,𪋿,𪎍
𪔵,𪔵,𪔭
𪘀,𪘀,𪚏
𪘯,𪘯,𪚐
『,『,‘
』,』,’
「,「,“
｢,｢,“
」,」,”
｣,｣,”
矽,矽,硅,矽塵,矽尘,矽尘,矽尘,矽肺,矽肺,矽鋼,矽钢,矽钢,矽钢,矽片,硅片,矽谷,硅谷
鍅,鍅,钫
鉲,鉲,锎
鉳,鉳,锫
鑀,鑀,锿
鋂,鋂,镅
錼,錼,镎
。,。陞,。升
《,《易乾,《易乾
一,一釐,一厘,一份子,一分子
上,上昇,上升
不,不穀,不穀,不著,不着,不著書,不著书,不著名,不著名,不著錄,不著录,不著稱,不著称,不著述,不著述
五,五箇山,五箇山
仇,仇讎,仇雠
以,以微知著,以微知著
仰,仰屋著書,仰屋著书
彷,彷彿,仿佛
伊,伊東豊雄,伊东丰雄,伊莉莎白,伊丽莎白,伊利諾,伊利诺伊,伊利諾伊,伊利诺伊,伊斯蘭瑪巴德,伊斯兰堡,伊斯坦堡,伊斯坦布尔,伊波拉,埃博拉
何,何光暐,何光暐
佛,佛頭著糞,佛头著粪
候,候覆,候复,候著,候着,候著書,候著书,候著作,候著作,候著名,候著名,候著錄,候著录,候著稱,候著称,候著者,候著者,候著述,候著述
藉,藉助,借助,藉口,借口,藉手,借手,藉故,借故,藉機,借机,藉此,借此,藉由,借由,藉端,借端,藉詞,借词,藉著,借着
傒,傒倖,傒倖
先,先名後姓,先名后姓
六,六么,六幺,六進位制,六进位制,六進位,六进制
初,初昇,初升
利,利欲薰心,利欲薰心
剖,剖釐,剖厘
陞,陞為,升为,陞了,升了,陞任,升任,陞官,升官,陞用,升用,陞補,升补,陞遷,升迁
昇,昇仙,升仙,昇華,升华,昇天,升天,昇平,升平,昇汞,升汞,昇降,升降
卓,卓著,卓著
博,博和託,博和讬
釐,釐改,厘改,釐整,厘整,釐正,厘正,釐毫,厘毫,釐清,厘清,釐訂,厘订,釐革,厘革
原,原著,原著,原子筆,圆珠笔,原始碼,源代码
又,又陞,又升
反,反反覆覆,反反复复,反覆,反复
可,可穿著,可穿著,可攜式,便携式
吃,吃衣著飯,吃衣著饭,吃著,吃着
合,合著,合著
同,同陞和,同升和
名,名著,名著,名份,名分
吴,吴克羣,吴克羣
周,周易乾,周易乾
諠,諠譁,喧哗
回,回覆,回复,回著,回着,回著名,回著名
土,土著,土著,土魯斯,图卢兹
坤,坤乾,坤乾
墨,墨瀋,墨渖
覆,覆查,复查,覆核,复核,覆检,复检,覆蓋,覆盖,覆蓋著,覆盖着,覆著,覆着
大,大麴,大曲,大姊,大姐,大姊姊,大姐姐,大英國協,英联邦
天,天道为乾,天道为乾,天道為乾,天道为乾,天份,天分
如,如瀋,如渖
姓,姓么,姓幺
子,子餘,子馀
字,字乾生,字乾生,字型大小,字号
孙,孙乾,孙乾
宏,宏碁,宏碁,宏都拉斯,洪都拉斯
官,官陞,官升
尼,尼乾陀,尼乾陀,尼日爾,尼日尔
侷,侷促,局促,侷限,局限
跼,跼促,局促,跼限,局限
山,山崎闇斋,山崎闇斋,山崎闇齋,山崎闇斋
岳,岳託,岳讬
巨,巨著,巨著,巨集,宏
年,年陞,年升
么,么九,幺九,么二三,幺二三,么兒,幺儿,么元,幺元,么鳳,幺凤,么半,幺半,么叔,幺叔,么喝,幺喝,么女,幺女,么媽,幺妈,么妹,幺妹,么姓,幺姓,么姨,幺姨,么娘,幺娘,么孃,幺娘,么子,幺子,么小,幺小,么弟,幺弟,么正,幺正,么氏,幺氏,么爺,幺爷,么爸,幺爸,么爹,幺爹,么篇,幺篇,么舅,幺舅,么蛾子,幺蛾子,么雞,幺鸡,么麼,幺麽
幺,幺麽,幺麽
康,康乾,康乾
张,张法乾,张法乾
彰,彰明較著,彰明较著
待,待覆,待复,待著,待着,待著書,待著书,待著作,待著作,待著名,待著名,待著錄,待著录,待著稱,待著称,待著者,待著者,待著述,待著述
恩,恩威並著,恩威并著
情,情蒐,情搜,情鍾,情钟
成,成效顯著,成效显著,成績顯著,成绩显著,成份股,成份股,成份,成分
所,所鍾,所钟
手,手鍊,手链
批,批覆,批复
承,承乾,承乾
拉,拉鍊,拉链,拉著,拉着,拉著書,拉著书,拉著作,拉著作,拉著名,拉著名,拉著錄,拉著录,拉著稱,拉著称,拉著者,拉著者,拉著述,拉著述
拙,拙著,拙著
拾,拾瀋,拾渖
挨,挨剋,挨剋,挨著,挨着,挨著作,挨著作,挨著名,挨著名,挨著錄,挨著录,挨著稱,挨著称,挨著者,挨著者,挨著述,挨著述
提,提昇,提升,提著,提着,提著作,提著作,提著名,提著名,提著錄,提著录,提著稱,提著称,提著者,提著者,提著述,提著述,提比里西,第比利斯
蒐,蒐錄,搜录,蒐索,搜索,蒐羅,搜罗,蒐藏,搜藏,蒐證,搜证,蒐購,搜购,蒐輯,搜辑,蒐採,搜采,蒐采,搜采,蒐集,搜集
撰,撰著,撰著
效,效果顯著,效果显著
文,文徵明,文徵明,文翠珊,特蕾莎·梅
觔,觔斗,斤斗
新,新著,新著
施,施讎,施雠
旋,旋乾轉坤,旋乾转坤,旋乾转坤,旋乾转坤
易,易·乾,易·乾,易經·乾,易经·乾,易经·乾,易经·乾,易經乾,易经乾,易经乾,易经乾
昭,昭著,昭著
暗,暗闇,暗闇,暗著,暗着,暗著書,暗著书,暗著作,暗著作,暗著名,暗著名,暗著錄,暗著录,暗著稱,暗著称,暗著者,暗著者,暗著述,暗著述
曾,曾运乾,曾运乾,曾運乾,曾运乾
月,月陞,月升
朝,朝乾夕惕,朝乾夕惕,朝著,朝着,朝著作,朝著作,朝著名,朝著名,朝著錄,朝著录,朝著稱,朝著称,朝著者,朝著者,朝著述,朝著述
朱,朱有燉,朱有燉,朱淛,朱淛
硃,硃砂,朱砂,硃紅,朱红,硃色,朱色
朴,朴於宇同,朴於宇同
李,李乾德,李乾德,李乾順,李乾顺,李乾顺,李乾顺,李澤鉅,李泽钜,李祕,李祕,李譔,李譔,李奧納多,列奥那多
柳,柳詒徵,柳诒徵,柳诒徵,柳诒徵
校,校讎,校雠
楈,楈枒,楈枒
樊,樊於期,樊於期
慇,慇勤,殷勤,慇懃,殷勤
比,比較顯著,比较显著
毫,毫釐,毫厘
氆,氆氌,氆氌
沈,沈沒,沉没,沈澱,沉淀,沈積,沉积,沈船,沉船,沈重,沉重,沈默,沉默,沈著,沉着
氾,氾濫,泛滥
洗,洗鍊,洗练
薰,薰習,熏习,薰心,熏心,薰沐,熏沐,薰陶,熏陶,薰香,熏香
爨,爨翫,爨翫
王,王道乾,王道乾,王餘魚,王馀鱼
甚,甚夥,甚夥,甚麼,什么,甚麽,什么
男,男为乾,男为乾,男為乾,男为乾,男性为乾,男性为乾,男性為乾,男性为乾
白,白瀋,白渖,白朗寧,勃朗宁
目,目劄,目劄
直,直昇,直升
睹,睹微知著,睹微知著
石,石碁,石碁,石碁鎮,石碁镇
碁,碁圣,碁圣,碁聖,碁圣,碁所,碁所
穿,穿著者,穿著者,穿著,穿着,穿著書,穿著书,穿著作,穿著作,穿著名,穿著名,穿著錄,穿著录,穿著稱,穿著称,穿著述,穿著述,穿梭機,航天飞机
竹,竹昇,竹升
答,答覆,答复
米,米泽瑠美,米泽瑠美,米瀋,米渖,米高·奧雲,迈克尔·欧文
餬,餬口,糊口
遶,遶境,绕境
老,老么,老幺
肉,肉乾乾,肉干干
肘,肘手鍊足,肘手链足
甦,甦醒,苏醒
荠,荠苧,荠苧
萧,萧乾,萧乾
著,著書,著书,著書立說,著书立说,著作,著作,著名,著名,著錄,着录,著錄規則,著录规则,著文,著文,著有,著有,著稱,著称,著者,著者,著身,著身,著述,著述,著業,着业,著絲,着丝,著麼,着么,著人,着人,著什,着什,著甚麼,着什么,著他,着他,著令,着令,著位,着位,著體,着体,著你,着你,著便,着便,著涼,着凉,著力,着力,著勁,着劲,著號,着号,著呢,着呢,著哩,着哩,著地,着地,著墨,着墨,著聲,着声,著處,着处,著她,着她,著妳,着妳,著它,着它,著定,着定,著實,着实,著己,着己,著帳,着帐,著床,着床,著庸,着庸,著式,着式,著心,着心,著志,着志,著忙,着忙,著急,着急,著惱,着恼,著驚,着惊,著想,着想,著意,着意,著慌,着慌,著我,着我,著手,着手,著抹,着抹,著摸,着摸,著撰,着撰,著數,着数,著明,着明,著末,着末,著極,着极,著格,着格,著棋,着棋,著氣,着气,著法,着法,著淺,着浅,著火,着火,著然,着然,著甚,着甚,著生,着生,著疑,着疑,著白,着白,著相,着相,著眼,着眼,著著,着着,著祂,着祂,著積,着积,著稿,着稿,著筆,着笔,著籍,着籍,著緊,着紧,著緑,着緑,著絆,着绊,著績,着绩,著緋,着绯,著綠,着绿,著肉,着肉,著腳,着脚,著艦,着舰,著色,着色,著節,着节,著花,着花,著莫,着莫,著落,着落,著槁,着藁,著衣,着衣,著裝,着装,著要,着要,著警,着警,著趣,着趣,著邊,着边,著迷,着迷,著跡,着迹,著重,着重,著録,着録,著聞,着闻,著陸,着陆,著雝,着雝,著鞭,着鞭,著題,着题,著魔,着魔
蔡,蔡孝乾,蔡孝乾,蔡絛,蔡絛
